584,3/26/2022,8:20 PM,8,28,44,9
585,8/9/2020,12:00 AM,13,25,29,9
586,9/10/2020,1:45 PM,6,7,9,11
587,5/29/2021,6:30 AM,2,80,19,14
588,3/23/2022,1:45 PM,4,10,80,7
589,4/13/2019,1:45 PM,3,46,76,15
590,11/9/2023,6:30 AM,1,12,43,1
591,4/23/2022,8:20 PM,14,33,69,2
592,6/14/2022,12:00 AM,11,90,60,7
593,8/30/2023,1:45 PM,7,19,67,7
594,4/29/2020,6:30 AM,13,5,13,8
595,5/15/2019,6:30 AM,1,5,36,11
596,11/22/2022,1:45 PM,9,98,84,4
597,9/16/2022,6:30 AM,3,70,32,15
598,9/4/2019,1:45 PM,13,27,16,11
599,10/10/2022,1:45 PM,7,20,60,3
600,5/19/2019,6:30 AM,9,8,13,10
601,5/19/2020,12:00 AM,11,56,53,12
602,4/9/2023,12:00 AM,2,64,7,3
603,6/9/2021,8:20 PM,7,38,13,4
604,3/11/2022,6:30 AM,13,45,17,11
605,9/18/2023,6:30 AM,7,32,55,4
606,7/20/2019,8:20 PM,11,33,42,15
607,9/19/2022,12:00 AM,11,78,97,2
608,7/29/2020,6:30 AM,10,87,99,1
609,9/28/2019,6:30 AM,3,15,4,7
610,5/14/2019,12:00 AM,4,77,81,5
611,1/11/2023,1:45 PM,7,76,38,8
612,3/11/2021,8:20 PM,8,8,30,13
613,1/21/2021,12:00 AM,12,74,80,12
614,12/1/2022,1:45 PM,13,39,22,1
615,2/9/2023,1:45 PM,5,46,5,14
616,11/16/2019,6:30 AM,6,91,50,11
617,5/16/2019,8:20 PM,2,1,43,13
618,2/10/2022,12:00 AM,2,70,34,13
619,6/26/2023,1:45 PM,14,62,98,10
620,1/16/2021,8:20 PM,1,15,45,13
621,11/30/2022,12:00 AM,1,4,63,1
622,10/6/2020,1:45 PM,13,83,31,10
623,7/25/2022,8:20 PM,6,69,50,6
624,8/29/2022,12:00 AM,15,42,8,3
625,6/28/2022,8:20 PM,2,46,13,8
626,9/1/2022,6:30 AM,8,48,55,2
627,6/27/2021,6:30 AM,8,39,43,9
628,10/15/2021,12:00 AM,5,39,74,4
629,5/30/2019,8:20 PM,14,1,33,2
630,7/4/2023,8:20 PM,6,78,22,7
631,5/12/2022,8:20 PM,10,55,90,10
632,6/24/2023,12:00 AM,13,52,100,15
633,1/7/2019,12:00 AM,5,91,94,2
634,12/27/2021,8:20 PM,1,69,87,11
635,12/25/2023,6:30 AM,11,60,64,11
636,1/25/2022,8:20 PM,5,68,47,4
637,3/1/2022,12:00 AM,4,15,68,8
638,9/6/2020,12:00 AM,5,60,87,10
639,9/2/2023,12:00 AM,5,37,95,12
640,2/8/2023,8:20 PM,8,71,10,8
641,6/26/2019,8:20 PM,15,24,85,11
642,2/21/2023,12:00 AM,4,55,68,15
643,3/5/2020,8:20 PM,10,42,88,6
644,3/5/2023,8:20 PM,1,10,99,4
645,7/19/2021,8:20 PM,6,33,17,2
646,11/16/2021,12:00 AM,1,24,87,10
647,12/27/2019,12:00 AM,15,97,56,4
648,9/19/2021,6:30 AM,6,66,17,14
649,10/16/2019,8:20 PM,3,25,57,3
650,8/13/2020,8:20 PM,15,66,43,3
651,11/1/2022,6:30 AM,3,14,53,2
652,4/30/2022,6:30 AM,10,28,45,6
653,4/5/2021,8:20 PM,6,88,64,5
654,12/30/2020,1:45 PM,11,27,88,14
655,3/27/2023,12:00 AM,7,99,43,8
656,11/23/2023,8:20 PM,12,22,37,2
657,5/5/2020,6:30 AM,2,81,42,1
658,5/12/2023,1:45 PM,9,40,36,7
659,5/15/2023,1:45 PM,6,97,17,1
660,8/27/2023,8:20 PM,9,22,55,8
661,2/14/2023,8:20 PM,9,36,30,10
662,6/5/2023,12:00 AM,8,21,63,10
663,7/14/2023,8:20 PM,3,20,53,10
664,2/1/2019,1:45 PM,3,70,23,11
665,7/15/2019,6:30 AM,14,48,41,2
666,3/22/2023,8:20 PM,3,14,47,13
667,3/29/2022,6:30 AM,2,18,61,9
668,4/12/2020,12:00 AM,8,30,42,15
669,12/30/2020,6:30 AM,11,50,71,4
670,9/6/2022,1:45 PM,12,18,63,2
671,7/24/2019,12:00 AM,1,69,63,15
672,5/29/2023,6:30 AM,2,61,37,7
673,7/24/2022,6:30 AM,11,46,45,14
674,8/28/2019,8:20 PM,12,70,19,10
675,2/10/2020,1:45 PM,5,68,86,11
676,2/13/2021,12:00 AM,2,42,4,1
677,10/13/2022,1:45 PM,12,54,7,9
678,3/3/2023,1:45 PM,1,8,100,14
679,7/20/2022,1:45 PM,13,1,48,3
680,7/20/2023,6:30 AM,14,44,46,9
681,11/7/2022,6:30 AM,7,28,33,12
682,12/9/2023,12:00 AM,7,4,91,13
683,5/14/2022,6:30 AM,6,23,45,4
684,3/6/2021,12:00 AM,4,63,18,5
685,6/17/2020,8:20 PM,5,31,54,4
686,5/30/2021,6:30 AM,13,2,100,13
687,9/8/2020,8:20 PM,10,79,13,5
688,6/27/2019,1:45 PM,7,61,87,13
689,7/17/2022,8:20 PM,11,73,24,7
690,1/20/2023,6:30 AM,13,1,84,4
691,11/22/2023,12:00 AM,15,21,86,2
692,12/12/2020,8:20 PM,8,65,78,14
693,6/17/2023,8:20 PM,5,27,61,11
694,1/31/2022,12:00 AM,1,66,5,11
695,6/17/2020,6:30 AM,11,99,9,9
696,6/14/2021,6:30 AM,12,1,10,13
697,5/11/2022,8:20 PM,9,23,81,5
698,11/4/2020,6:30 AM,10,50,13,4
699,9/21/2020,8:20 PM,10,17,24,12
700,9/27/2019,1:45 PM,1,64,16,2
701,5/21/2019,1:45 PM,12,59,92,9
702,6/6/2021,12:00 AM,8,91,53,2
703,3/15/2022,6:30 AM,1,66,18,7
704,6/30/2020,8:20 PM,2,80,35,7
705,8/25/2021,6:30 AM,10,9,86,14
706,12/27/2023,6:30 AM,4,17,68,5
707,5/19/2023,12:00 AM,11,83,83,6
708,1/27/2022,12:00 AM,9,83,98,2
709,2/22/2020,8:20 PM,6,29,93,8
710,11/13/2021,8:20 PM,14,47,87,8
711,5/21/2021,1:45 PM,11,29,29,7
712,12/16/2022,12:00 AM,3,94,80,9
713,12/24/2022,12:00 AM,3,90,43,13
714,3/10/2022,12:00 AM,10,75,46,9
715,5/14/2023,12:00 AM,15,37,33,2
716,4/12/2023,1:45 PM,1,86,33,12
717,9/25/2022,8:20 PM,15,11,80,8
718,3/19/2019,12:00 AM,1,46,35,10
719,2/3/2019,1:45 PM,9,35,68,7
720,3/1/2023,6:30 AM,11,91,74,5
721,10/22/2020,1:45 PM,14,35,68,3
722,10/11/2022,12:00 AM,9,94,3,8
723,1/20/2021,6:30 AM,13,67,92,10
724,6/8/2020,8:20 PM,8,43,22,5
725,10/27/2019,1:45 PM,3,26,46,8
726,12/16/2022,12:00 AM,1,97,61,8
727,8/24/2020,8:20 PM,1,25,32,8
728,1/30/2022,12:00 AM,6,97,58,14
729,10/1/2019,1:45 PM,5,78,12,4
730,11/7/2023,1:45 PM,12,64,2,15
731,11/11/2021,8:20 PM,11,69,30,13
732,9/24/2020,1:45 PM,13,38,7,14
733,11/16/2022,6:30 AM,6,58,8,14
734,5/10/2020,6:30 AM,9,20,85,14
735,11/12/2022,8:20 PM,13,89,75,12
736,3/27/2019,8:20 PM,2,27,34,14
737,7/24/2020,1:45 PM,3,55,27,15
738,9/3/2021,8:20 PM,5,74,77,12
739,5/17/2023,12:00 AM,11,5,37,13
740,9/2/2023,12:00 AM,7,29,98,13
741,2/8/2021,12:00 AM,5,43,46,13
742,7/26/2020,6:30 AM,12,54,47,5
743,9/30/2022,6:30 AM,3,83,44,14
744,10/24/2019,12:00 AM,2,54,49,11
745,11/21/2022,6:30 AM,4,36,36,2
746,4/6/2019,6:30 AM,3,70,45,13
747,10/31/2019,1:45 PM,9,69,20,9
748,12/27/2022,12:00 AM,13,88,66,13
749,12/14/2021,1:45 PM,11,40,18,10
750,8/13/2019,8:20 PM,5,85,85,2
751,6/17/2020,1:45 PM,14,26,29,6
752,11/7/2023,6:30 AM,12,15,88,1
753,10/9/2021,12:00 AM,7,93,23,15
754,9/28/2022,1:45 PM,14,64,30,14
755,12/27/2019,6:30 AM,13,79,36,14
756,5/5/2019,1:45 PM,15,10,91,3
757,5/28/2020,12:00 AM,13,95,36,6
758,2/11/2020,1:45 PM,1,18,14,13
759,5/26/2020,6:30 AM,15,26,2,9
760,12/13/2019,6:30 AM,1,90,53,15
761,5/25/2021,12:00 AM,10,81,64,9
762,1/12/2023,8:20 PM,3,61,2,12
763,8/15/2020,8:20 PM,2,63,89,5
764,4/1/2023,8:20 PM,12,90,23,6
765,4/19/2023,8:20 PM,9,92,61,10
766,5/10/2022,12:00 AM,2,35,70,5
767,4/30/2020,6:30 AM,15,4,26,10
768,1/2/2021,6:30 AM,6,4,55,2
769,7/6/2020,12:00 AM,3,80,89,10
770,3/31/2020,12:00 AM,10,41,94,4
771,7/2/2021,6:30 AM,2,79,84,3
772,2/1/2023,1:45 PM,3,44,30,5
773,6/28/2022,6:30 AM,11,83,79,13
774,9/15/2023,12:00 AM,7,5,78,3
775,8/2/2022,8:20 PM,9,88,5,5
776,10/6/2021,1:45 PM,2,83,68,7
777,4/29/2020,12:00 AM,7,45,15,11
778,10/11/2023,8:20 PM,6,15,15,10
779,2/28/2019,6:30 AM,13,95,92,3
780,7/9/2023,6:30 AM,7,65,72,12
781,6/20/2019,1:45 PM,11,67,83,11
782,4/17/2020,12:00 AM,5,6,56,8
783,10/30/2020,8:20 PM,8,73,3,13
784,12/7/2023,12:00 AM,5,83,71,11
785,3/23/2019,1:45 PM,1,68,64,11
786,4/12/2020,1:45 PM,7,29,52,4
787,3/21/2023,12:00 AM,15,34,43,10
788,9/27/2020,8:20 PM,9,82,92,4
789,3/8/2019,1:45 PM,13,69,84,12
790,3/29/2020,6:30 AM,3,6,51,13
791,5/12/2019,6:30 AM,2,30,19,15
792,11/8/2019,1:45 PM,6,100,6,12
793,3/16/2020,12:00 AM,9,9,98,12
794,4/26/2019,12:00 AM,10,22,12,13
795,7/17/2021,12:00 AM,13,51,79,10
796,1/24/2023,12:00 AM,1,51,27,7
797,12/2/2019,1:45 PM,11,11,27,8
798,4/28/2020,6:30 AM,9,23,100,2
799,1/27/2022,1:45 PM,14,65,34,11
800,9/4/2021,8:20 PM,13,88,77,15
801,6/20/2022,8:20 PM,12,11,77,11
802,11/28/2020,6:30 AM,13,3,39,4
803,8/12/2020,8:20 PM,3,57,71,2
804,2/23/2023,6:30 AM,2,18,2,3
805,12/15/2021,6:30 AM,3,7,98,14
806,1/30/2021,1:45 PM,5,93,86,9
807,5/22/2022,6:30 AM,9,31,25,10
808,11/14/2021,8:20 PM,13,77,16,13
809,11/3/2021,8:20 PM,6,63,15,1
810,4/8/2023,6:30 AM,6,39,70,8
811,5/21/2020,12:00 AM,6,86,41,14
812,5/11/2022,12:00 AM,2,89,84,2
813,6/1/2023,8:20 PM,6,46,90,1
814,2/16/2020,1:45 PM,3,96,9,3
815,5/12/2023,8:20 PM,9,82,22,8
816,3/22/2020,1:45 PM,1,39,91,1
817,2/20/2023,12:00 AM,13,19,56,14
818,9/19/2023,12:00 AM,13,4,41,6
819,7/29/2022,6:30 AM,14,59,73,8
820,11/3/2020,12:00 AM,6,80,32,15
821,5/19/2021,8:20 PM,6,15,48,13
822,9/8/2019,6:30 AM,8,98,91,2
823,4/10/2020,8:20 PM,6,5,13,6
824,11/24/2019,12:00 AM,10,90,14,3
825,10/10/2021,6:30 AM,12,73,88,1
826,8/14/2023,6:30 AM,1,60,68,8
827,8/15/2019,8:20 PM,9,47,15,4
828,12/7/2019,12:00 AM,2,16,70,11
829,8/23/2019,8:20 PM,9,90,18,14
830,6/3/2021,8:20 PM,2,34,52,12
831,12/28/2020,6:30 AM,4,5,22,12
832,3/21/2023,6:30 AM,10,59,97,9
833,9/29/2020,6:30 AM,4,59,51,1
834,5/26/2020,8:20 PM,11,22,21,8
835,1/23/2019,1:45 PM,13,69,90,11
836,11/3/2019,1:45 PM,11,69,11,4
837,10/10/2023,1:45 PM,5,97,65,5
838,3/5/2022,12:00 AM,14,86,53,1
839,10/10/2020,6:30 AM,7,59,63,13
840,6/26/2021,12:00 AM,2,94,10,13
841,5/31/2019,8:20 PM,7,53,74,12
842,11/27/2023,1:45 PM,9,52,88,6
843,11/25/2019,6:30 AM,5,94,19,5
844,12/31/2021,6:30 AM,14,70,74,2
845,4/9/2022,8:20 PM,3,36,45,5
846,10/22/2022,8:20 PM,4,82,31,15
847,2/9/2022,6:30 AM,12,89,74,1
848,9/5/2021,12:00 AM,1,19,37,7
849,8/17/2019,8:20 PM,8,96,98,7
850,12/21/2020,1:45 PM,9,60,4,6
851,1/24/2019,12:00 AM,10,98,16,3
852,3/11/2021,8:20 PM,14,66,15,6
853,10/1/2019,1:45 PM,5,65,14,15
854,9/6/2019,6:30 AM,14,81,52,4
855,1/25/2022,6:30 AM,8,94,53,4
856,3/11/2020,1:45 PM,13,94,31,4
857,4/27/2020,12:00 AM,13,3,62,9
858,4/10/2022,8:20 PM,1,35,16,14
859,8/5/2023,6:30 AM,2,49,55,8
860,12/2/2022,1:45 PM,10,87,2,8
861,1/14/2021,12:00 AM,9,34,32,3
862,6/12/2021,8:20 PM,1,27,63,15
863,2/15/2023,6:30 AM,3,26,88,11
864,9/15/2023,12:00 AM,14,45,43,15
865,2/21/2021,6:30 AM,10,58,24,1
866,7/3/2021,8:20 PM,12,45,17,5
867,3/9/2023,8:20 PM,14,2,73,11
868,1/9/2020,6:30 AM,1,42,74,6
869,8/22/2020,6:30 AM,2,49,83,6
870,7/15/2023,12:00 AM,1,59,18,1
871,1/15/2019,8:20 PM,9,57,29,1
872,5/3/2021,8:20 PM,7,74,84,9
873,9/2/2020,6:30 AM,10,44,18,15
874,11/27/2022,8:20 PM,13,41,81,3
875,7/20/2019,12:00 AM,9,39,61,2
876,8/2/2021,8:20 PM,2,94,26,8
877,2/16/2020,12:00 AM,12,22,64,1
878,10/18/2023,1:45 PM,1,76,8,11
879,9/12/2020,1:45 PM,7,43,29,5
880,12/4/2019,6:30 AM,6,73,21,12
881,11/30/2022,12:00 AM,9,66,16,6
882,3/28/2023,6:30 AM,14,27,93,9
883,5/19/2022,1:45 PM,13,26,33,4
884,9/13/2019,1:45 PM,13,86,56,12
885,3/15/2023,12:00 AM,1,67,98,1
886,6/22/2019,1:45 PM,15,92,76,9
887,2/26/2022,6:30 AM,10,32,28,8
888,12/10/2023,12:00 AM,7,37,72,1
889,11/16/2021,12:00 AM,6,8,16,4
890,3/8/2023,12:00 AM,2,95,98,8
891,4/5/2022,6:30 AM,14,22,60,8
892,11/9/2019,8:20 PM,15,31,50,11
893,5/11/2020,6:30 AM,13,69,75,2
894,3/3/2020,6:30 AM,8,3,85,11
895,9/24/2022,12:00 AM,9,27,72,6
896,6/14/2022,12:00 AM,4,32,46,1
897,12/21/2019,8:20 PM,6,68,73,8
898,1/10/2022,8:20 PM,1,3,46,12
899,10/23/2019,6:30 AM,2,13,84,13
900,9/2/2019,12:00 AM,11,97,46,14
901,1/19/2019,8:20 PM,6,48,8,14
902,2/13/2021,1:45 PM,15,8,15,1
903,4/23/2020,12:00 AM,4,67,44,15
904,3/18/2023,8:20 PM,15,55,3,4
905,12/6/2022,1:45 PM,10,100,90,9
906,1/5/2021,6:30 AM,5,96,54,6
907,10/31/2022,12:00 AM,11,61,23,9
908,6/25/2021,6:30 AM,2,99,93,9
909,2/6/2019,8:20 PM,12,71,29,8
910,4/21/2020,8:20 PM,5,35,77,6
911,8/20/2021,12:00 AM,9,15,3,8
912,12/30/2021,1:45 PM,6,98,66,14
913,1/18/2021,12:00 AM,5,95,91,15
914,4/24/2021,12:00 AM,1,88,5,1
915,12/14/2019,6:30 AM,3,32,81,13
916,4/27/2019,12:00 AM,7,15,31,3
917,8/19/2022,1:45 PM,13,26,95,12
918,10/27/2020,12:00 AM,2,6,9,11
919,11/13/2020,8:20 PM,3,86,25,14
920,2/26/2022,12:00 AM,7,37,97,7
921,10/8/2020,6:30 AM,2,18,94,6
922,6/17/2022,8:20 PM,10,89,18,7
923,1/7/2019,1:45 PM,7,7,38,3
924,8/31/2022,6:30 AM,12,5,59,9
925,3/17/2021,1:45 PM,3,4,56,13
926,9/13/2021,1:45 PM,10,53,36,4
927,8/30/2019,8:20 PM,13,31,23,9
928,7/26/2022,8:20 PM,6,88,21,11
929,3/12/2021,8:20 PM,9,75,54,2
930,8/19/2019,6:30 AM,10,1,25,2
931,1/4/2019,1:45 PM,4,32,72,14
932,1/6/2020,8:20 PM,4,18,90,4
933,1/16/2020,12:00 AM,13,53,28,3
934,4/4/2023,12:00 AM,6,37,23,1
935,8/20/2021,8:20 PM,12,6,29,12
936,11/16/2023,12:00 AM,12,6,97,5
937,11/16/2022,8:20 PM,8,28,78,11
938,2/9/2022,12:00 AM,11,47,39,13
939,10/19/2020,1:45 PM,13,94,76,3
940,1/11/2020,8:20 PM,12,27,27,14
941,4/15/2022,8:20 PM,6,18,35,13
942,7/5/2021,8:20 PM,13,49,34,15
943,8/18/2021,6:30 AM,13,17,22,7
944,2/16/2019,12:00 AM,7,58,90,10
945,6/15/2022,1:45 PM,14,1,43,8
946,9/11/2020,1:45 PM,6,17,9,14
947,1/3/2023,12:00 AM,3,29,13,5
948,9/25/2022,1:45 PM,4,48,7,14
949,11/5/2020,1:45 PM,6,93,85,3
950,3/3/2022,1:45 PM,14,59,59,12
951,11/20/2021,1:45 PM,10,47,5,5
952,1/29/2021,12:00 AM,8,54,1,12
953,2/24/2020,1:45 PM,3,46,69,9
954,12/21/2022,12:00 AM,8,62,38,12
955,11/15/2023,12:00 AM,11,47,71,12
956,11/9/2021,8:20 PM,13,92,50,4
957,10/18/2020,12:00 AM,11,64,14,5
958,10/3/2020,8:20 PM,4,80,31,13
959,1/6/2021,8:20 PM,5,91,1,9
960,3/10/2021,12:00 AM,12,33,95,3
961,10/23/2021,6:30 AM,12,31,88,8
962,4/25/2023,8:20 PM,9,82,68,7
963,2/19/2022,1:45 PM,8,69,53,9
964,1/9/2020,6:30 AM,2,43,19,12
965,7/24/2019,6:30 AM,7,30,28,1
966,12/8/2023,6:30 AM,7,49,45,12
967,8/30/2023,8:20 PM,10,95,46,12
968,4/10/2021,12:00 AM,10,66,74,7
969,12/15/2019,8:20 PM,2,49,46,3
970,10/22/2021,1:45 PM,5,70,90,14
971,10/20/2021,8:20 PM,5,21,41,6
972,11/30/2022,8:20 PM,14,20,77,9
973,4/18/2021,6:30 AM,14,32,10,6
974,2/28/2019,1:45 PM,15,63,17,7
975,9/12/2020,1:45 PM,10,98,21,4
976,2/26/2019,8:20 PM,11,14,71,15
977,4/26/2019,12:00 AM,3,41,9,2
978,8/24/2019,1:45 PM,3,1,16,15
979,5/24/2022,1:45 PM,5,49,32,8
980,3/28/2019,1:45 PM,1,22,53,1
981,9/18/2020,8:20 PM,13,94,14,8
982,1/15/2023,12:00 AM,9,57,90,3
983,12/13/2020,12:00 AM,13,55,61,7
984,12/4/2023,1:45 PM,8,7,8,1
985,7/11/2023,6:30 AM,9,29,67,14
986,5/10/2021,6:30 AM,5,15,93,9
987,12/3/2020,1:45 PM,10,89,55,14
988,11/28/2023,8:20 PM,1,97,81,5
989,12/29/2021,8:20 PM,4,61,74,5
990,6/15/2019,8:20 PM,9,41,59,14
991,1/28/2022,12:00 AM,9,9,46,9
992,10/3/2019,12:00 AM,10,81,99,6
993,8/24/2023,12:00 AM,2,14,57,1
994,10/14/2022,6:30 AM,3,69,84,12
995,2/17/2022,1:45 PM,4,66,30,5
996,8/19/2022,1:45 PM,14,42,1,14
997,9/11/2023,12:00 AM,10,91,92,2
998,3/14/2023,6:30 AM,2,9,69,8
999,6/2/2019,1:45 PM,8,54,17,5
1000,5/18/2023,1:45 PM,15,57,29,13
